TIENDA_ID;DIA_ID;VISITAS;VENTAS;KEY_CONVERSION
Tienda 10;2019-03-22;72;23;Tienda 10_20190322
Tienda 10;2019-03-23;150;69;Tienda 10_20190323
Tienda 10;2019-03-24;153;50;Tienda 10_20190324
Tienda 10;2019-03-25;140;35;Tienda 10_20190325
Tienda 10;2019-03-26;145;62;Tienda 10_20190326
Tienda 10;2019-03-27;246;53;Tienda 10_20190327
Tienda 10;2019-03-28;47;35;Tienda 10_20190328
Tienda 10;2019-03-29;66;65;Tienda 10_20190329
Tienda 10;2019-03-30;102;47;Tienda 10_20190330
Tienda 10;2019-03-31;32;23;Tienda 10_20190331
Tienda 10;2019-04-01;82;37;Tienda 10_20190401
Tienda 10;2019-04-02;40;28;Tienda 10_20190402
Tienda 10;2019-04-03;264;75;Tienda 10_20190403
Tienda 10;2019-04-04;153;35;Tienda 10_20190404
Tienda 10;2019-04-05;380;97;Tienda 10_20190405
Tienda 10;2019-04-06;127;46;Tienda 10_20190406
Tienda 10;2019-04-07;66;48;Tienda 10_20190407
Tienda 10;2019-04-08;89;37;Tienda 10_20190408
Tienda 10;2019-04-09;236;59;Tienda 10_20190409
Tienda 10;2019-04-10;395;78;Tienda 10_20190410
Tienda 10;2019-04-11;43;37;Tienda 10_20190411
Tienda 10;2019-04-12;159;90;Tienda 10_20190412
Tienda 10;2019-04-13;11;10;Tienda 10_20190413
Tienda 10;2019-04-14;155;48;Tienda 10_20190414
Tienda 10;2019-04-15;46;30;Tienda 10_20190415
Tienda 10;2019-04-16;207;51;Tienda 10_20190416
Tienda 10;2019-04-17;49;45;Tienda 10_20190417
Tienda 10;2019-04-18;93;46;Tienda 10_20190418
Tienda 10;2019-04-19;36;28;Tienda 10_20190419
Tienda 10;2019-04-20;73;29;Tienda 10_20190420
Tienda 10;2019-04-21;153;40;Tienda 10_20190421
Tienda 10;2019-04-22;88;74;Tienda 10_20190422
Tienda 10;2019-04-23;196;48;Tienda 10_20190423
Tienda 10;2019-04-24;73;35;Tienda 10_20190424
Tienda 10;2019-04-25;189;90;Tienda 10_20190425
Tienda 10;2019-04-26;116;52;Tienda 10_20190426
Tienda 10;2019-04-27;36;36;Tienda 10_20190427
Tienda 10;2019-04-28;91;34;Tienda 10_20190428
Tienda 10;2019-04-29;74;42;Tienda 10_20190429
Tienda 10;2019-04-30;406;85;Tienda 10_20190430
Tienda 10;2019-05-01;32;12;Tienda 10_20190501
Tienda 10;2019-05-02;29;29;Tienda 10_20190502
Tienda 10;2019-05-03;92;89;Tienda 10_20190503
Tienda 10;2019-05-04;163;58;Tienda 10_20190504
Tienda 10;2019-05-05;279;88;Tienda 10_20190505
Tienda 10;2019-05-06;133;44;Tienda 10_20190506
Tienda 10;2019-05-07;179;66;Tienda 10_20190507
Tienda 10;2019-05-08;124;78;Tienda 10_20190508
Tienda 10;2019-05-09;237;54;Tienda 10_20190509
Tienda 10;2019-05-10;298;56;Tienda 10_20190510
Tienda 10;2019-05-11;59;43;Tienda 10_20190511
Tienda 10;2019-05-12;160;43;Tienda 10_20190512
Tienda 10;2019-05-13;402;88;Tienda 10_20190513
Tienda 10;2019-05-14;129;31;Tienda 10_20190514
Tienda 10;2019-05-15;225;47;Tienda 10_20190515
Tienda 10;2019-05-16;300;83;Tienda 10_20190516
Tienda 10;2019-05-17;69;34;Tienda 10_20190517
Tienda 10;2019-05-18;33;14;Tienda 10_20190518
Tienda 10;2019-05-19;62;33;Tienda 10_20190519
Tienda 10;2019-05-20;34;30;Tienda 10_20190520
Tienda 10;2019-05-21;294;57;Tienda 10_20190521
Tienda 10;2019-05-22;115;31;Tienda 10_20190522
Tienda 10;2019-05-23;103;34;Tienda 10_20190523
Tienda 10;2019-05-24;45;43;Tienda 10_20190524
Tienda 10;2019-05-25;96;41;Tienda 10_20190525
Tienda 10;2019-05-26;105;54;Tienda 10_20190526
Tienda 10;2019-05-27;55;45;Tienda 10_20190527
Tienda 10;2019-05-28;54;24;Tienda 10_20190528
Tienda 10;2019-05-29;109;49;Tienda 10_20190529
Tienda 10;2019-05-30;30;17;Tienda 10_20190530
Tienda 10;2019-05-31;136;51;Tienda 10_20190531
Tienda 10;2019-06-01;195;53;Tienda 10_20190601
Tienda 10;2019-06-02;7;3;Tienda 10_20190602
Tienda 10;2019-06-03;102;65;Tienda 10_20190603
Tienda 10;2019-06-04;92;52;Tienda 10_20190604
Tienda 10;2019-06-05;261;54;Tienda 10_20190605
Tienda 10;2019-06-06;39;13;Tienda 10_20190606
Tienda 10;2019-06-07;158;76;Tienda 10_20190607
Tienda 10;2019-06-08;108;39;Tienda 10_20190608
Tienda 10;2019-06-09;430;86;Tienda 10_20190609
Tienda 10;2019-06-10;96;30;Tienda 10_20190610
Tienda 10;2019-06-11;64;51;Tienda 10_20190611
Tienda 10;2019-06-12;267;72;Tienda 10_20190612
Tienda 10;2019-06-13;50;33;Tienda 10_20190613
Tienda 10;2019-06-14;93;59;Tienda 10_20190614
Tienda 10;2019-06-15;22;9;Tienda 10_20190615
Tienda 10;2019-06-16;50;17;Tienda 10_20190616
Tienda 10;2019-06-17;74;37;Tienda 10_20190617
Tienda 10;2019-06-18;165;40;Tienda 10_20190618
Tienda 10;2019-06-19;71;44;Tienda 10_20190619
Tienda 10;2019-06-20;140;44;Tienda 10_20190620
Tienda 10;2019-06-21;125;60;Tienda 10_20190621
Tienda 10;2019-06-22;128;48;Tienda 10_20190622
Tienda 10;2019-06-23;77;64;Tienda 10_20190623
Tienda 10;2019-06-24;118;56;Tienda 10_20190624
Tienda 10;2019-06-25;36;7;Tienda 10_20190625
Tienda 10;2019-06-26;7;7;Tienda 10_20190626
Tienda 10;2019-06-27;349;89;Tienda 10_20190627
Tienda 10;2019-06-28;308;67;Tienda 10_20190628
Tienda 10;2019-06-29;68;55;Tienda 10_20190629
Tienda 10;2019-06-30;30;14;Tienda 10_20190630
Tienda 10;2019-07-01;148;53;Tienda 10_20190701
Tienda 10;2019-07-02;26;13;Tienda 10_20190702
Tienda 10;2019-07-03;172;53;Tienda 10_20190703
Tienda 10;2019-07-04;63;41;Tienda 10_20190704
Tienda 10;2019-07-05;97;58;Tienda 10_20190705
Tienda 10;2019-07-06;314;70;Tienda 10_20190706
Tienda 10;2019-07-07;147;28;Tienda 10_20190707
Tienda 10;2019-07-08;250;81;Tienda 10_20190708
Tienda 10;2019-07-09;64;36;Tienda 10_20190709
Tienda 10;2019-07-10;231;48;Tienda 10_20190710
Tienda 10;2019-07-11;49;29;Tienda 10_20190711
Tienda 10;2019-07-12;87;80;Tienda 10_20190712
Tienda 10;2019-07-13;92;43;Tienda 10_20190713
Tienda 10;2019-07-14;107;58;Tienda 10_20190714
Tienda 10;2019-07-15;221;47;Tienda 10_20190715
Tienda 10;2019-07-16;182;73;Tienda 10_20190716
Tienda 10;2019-07-17;273;56;Tienda 10_20190717
Tienda 10;2019-07-18;214;68;Tienda 10_20190718
Tienda 10;2019-07-19;60;44;Tienda 10_20190719
Tienda 10;2019-07-20;23;6;Tienda 10_20190720
Tienda 10;2019-07-21;339;76;Tienda 10_20190721
Tienda 10;2019-07-22;77;43;Tienda 10_20190722
Tienda 10;2019-07-23;137;46;Tienda 10_20190723
Tienda 10;2019-07-24;281;62;Tienda 10_20190724
Tienda 10;2019-07-25;223;45;Tienda 10_20190725
Tienda 10;2019-07-26;90;67;Tienda 10_20190726
Tienda 10;2019-07-27;198;65;Tienda 10_20190727
Tienda 10;2019-07-28;256;51;Tienda 10_20190728
Tienda 10;2019-07-29;128;29;Tienda 10_20190729
Tienda 10;2019-07-30;126;38;Tienda 10_20190730
Tienda 10;2019-07-31;137;49;Tienda 10_20190731
Tienda 10;2019-08-01;162;39;Tienda 10_20190801
Tienda 10;2019-08-02;61;47;Tienda 10_20190802
Tienda 10;2019-08-03;59;15;Tienda 10_20190803
Tienda 10;2019-08-04;95;37;Tienda 10_20190804
Tienda 10;2019-08-05;74;19;Tienda 10_20190805
Tienda 10;2019-08-06;88;36;Tienda 10_20190806
Tienda 10;2019-08-07;176;42;Tienda 10_20190807
Tienda 10;2019-08-08;146;79;Tienda 10_20190808
Tienda 10;2019-08-09;168;58;Tienda 10_20190809
Tienda 10;2019-08-10;276;52;Tienda 10_20190810
Tienda 10;2019-08-11;199;48;Tienda 10_20190811
Tienda 10;2019-08-12;166;47;Tienda 10_20190812
Tienda 10;2019-08-13;133;56;Tienda 10_20190813
Tienda 10;2019-08-14;194;76;Tienda 10_20190814
Tienda 10;2019-08-15;96;38;Tienda 10_20190815
Tienda 10;2019-08-16;119;40;Tienda 10_20190816
Tienda 10;2019-08-17;124;69;Tienda 10_20190817
Tienda 10;2019-08-18;248;66;Tienda 10_20190818
Tienda 10;2019-08-19;50;43;Tienda 10_20190819
Tienda 10;2019-08-20;30;16;Tienda 10_20190820
Tienda 10;2019-08-21;120;32;Tienda 10_20190821
Tienda 10;2019-08-22;170;58;Tienda 10_20190822
Tienda 10;2019-08-23;150;45;Tienda 10_20190823
Tienda 10;2019-08-24;83;57;Tienda 10_20190824
Tienda 10;2019-08-25;220;60;Tienda 10_20190825
Tienda 10;2019-08-26;41;13;Tienda 10_20190826
Tienda 10;2019-08-27;100;64;Tienda 10_20190827
Tienda 10;2019-08-28;33;7;Tienda 10_20190828
Tienda 10;2019-08-29;87;65;Tienda 10_20190829
Tienda 10;2019-08-30;101;33;Tienda 10_20190830
Tienda 10;2019-08-31;172;53;Tienda 10_20190831
Tienda 10;2019-09-01;61;46;Tienda 10_20190901
Tienda 10;2019-09-02;97;56;Tienda 10_20190902
Tienda 10;2019-09-03;197;44;Tienda 10_20190903
Tienda 10;2019-09-04;160;40;Tienda 10_20190904
Tienda 10;2019-09-05;371;65;Tienda 10_20190905
Tienda 10;2019-09-06;9;3;Tienda 10_20190906
Tienda 10;2019-09-07;397;83;Tienda 10_20190907
Tienda 10;2019-09-08;73;44;Tienda 10_20190908
Tienda 10;2019-09-09;97;33;Tienda 10_20190909
Tienda 10;2019-09-10;48;27;Tienda 10_20190910
Tienda 10;2019-09-11;47;37;Tienda 10_20190911
Tienda 10;2019-09-12;351;66;Tienda 10_20190912
Tienda 10;2019-09-13;238;84;Tienda 10_20190913
Tienda 10;2019-09-14;109;36;Tienda 10_20190914
Tienda 10;2019-09-15;145;68;Tienda 10_20190915
Tienda 10;2019-09-16;223;45;Tienda 10_20190916
Tienda 10;2019-09-17;285;56;Tienda 10_20190917
Tienda 10;2019-09-18;45;44;Tienda 10_20190918
Tienda 10;2019-09-19;133;49;Tienda 10_20190919
Tienda 10;2019-09-20;168;78;Tienda 10_20190920
Tienda 10;2019-09-21;51;25;Tienda 10_20190921
Tienda 10;2019-09-22;52;45;Tienda 10_20190922
Tienda 10;2019-09-23;94;43;Tienda 10_20190923
Tienda 10;2019-09-24;77;25;Tienda 10_20190924
Tienda 10;2019-09-25;96;57;Tienda 10_20190925
Tienda 10;2019-09-26;96;80;Tienda 10_20190926
Tienda 10;2019-09-27;84;49;Tienda 10_20190927
Tienda 10;2019-09-28;74;34;Tienda 10_20190928
Tienda 10;2019-09-29;135;56;Tienda 10_20190929
Tienda 10;2019-09-30;236;76;Tienda 10_20190930
Tienda 10;2019-10-01;23;22;Tienda 10_20191001
Tienda 10;2019-10-02;123;34;Tienda 10_20191002
Tienda 10;2019-10-03;43;19;Tienda 10_20191003
Tienda 10;2019-10-04;44;38;Tienda 10_20191004
Tienda 10;2019-10-05;83;29;Tienda 10_20191005
Tienda 10;2019-10-06;81;39;Tienda 10_20191006
Tienda 10;2019-10-07;69;36;Tienda 10_20191007
Tienda 10;2019-10-08;181;51;Tienda 10_20191008
Tienda 10;2019-10-09;82;42;Tienda 10_20191009
Tienda 10;2019-10-10;48;42;Tienda 10_20191010
Tienda 10;2019-10-11;68;22;Tienda 10_20191011
Tienda 10;2019-10-12;51;39;Tienda 10_20191012
Tienda 10;2019-10-13;239;48;Tienda 10_20191013
Tienda 10;2019-10-14;8;2;Tienda 10_20191014
Tienda 10;2019-10-15;93;36;Tienda 10_20191015
Tienda 10;2019-10-16;76;40;Tienda 10_20191016
Tienda 10;2019-10-17;81;20;Tienda 10_20191017
Tienda 10;2019-10-18;13;12;Tienda 10_20191018
Tienda 10;2019-10-19;96;51;Tienda 10_20191019
Tienda 10;2019-10-20;152;44;Tienda 10_20191020
Tienda 10;2019-10-21;175;42;Tienda 10_20191021
Tienda 10;2019-10-22;37;27;Tienda 10_20191022
Tienda 10;2019-10-23;169;88;Tienda 10_20191023
Tienda 10;2019-10-24;86;83;Tienda 10_20191024
Tienda 10;2019-10-25;113;45;Tienda 10_20191025
Tienda 10;2019-10-26;65;28;Tienda 10_20191026
Tienda 10;2019-10-27;233;72;Tienda 10_20191027
Tienda 10;2019-10-28;67;41;Tienda 10_20191028
Tienda 10;2019-10-29;146;38;Tienda 10_20191029
Tienda 10;2019-10-30;180;49;Tienda 10_20191030
Tienda 10;2019-10-31;267;57;Tienda 10_20191031
Tienda 10;2019-11-01;266;61;Tienda 10_20191101
Tienda 10;2019-11-02;43;13;Tienda 10_20191102
Tienda 10;2019-11-03;285;80;Tienda 10_20191103
Tienda 10;2019-11-04;86;35;Tienda 10_20191104
Tienda 10;2019-11-05;205;97;Tienda 10_20191105
Tienda 10;2019-11-06;54;24;Tienda 10_20191106
Tienda 10;2019-11-07;37;28;Tienda 10_20191107
Tienda 10;2019-11-08;189;56;Tienda 10_20191108
Tienda 10;2019-11-09;70;58;Tienda 10_20191109
Tienda 10;2019-11-10;89;44;Tienda 10_20191110
Tienda 10;2019-11-11;193;73;Tienda 10_20191111
Tienda 10;2019-11-12;121;82;Tienda 10_20191112
Tienda 10;2019-11-13;174;78;Tienda 10_20191113
Tienda 10;2019-11-14;60;25;Tienda 10_20191114
Tienda 10;2019-11-15;125;47;Tienda 10_20191115
Tienda 10;2019-11-16;186;54;Tienda 10_20191116
Tienda 10;2019-11-17;74;49;Tienda 10_20191117
Tienda 10;2019-11-18;67;60;Tienda 10_20191118
Tienda 10;2019-11-19;39;32;Tienda 10_20191119
Tienda 10;2019-11-20;250;69;Tienda 10_20191120
Tienda 10;2019-11-21;135;39;Tienda 10_20191121
Tienda 10;2019-11-22;38;13;Tienda 10_20191122
Tienda 10;2019-11-23;233;77;Tienda 10_20191123
Tienda 10;2019-11-24;35;18;Tienda 10_20191124
Tienda 10;2019-11-25;64;26;Tienda 10_20191125
Tienda 10;2019-11-26;193;68;Tienda 10_20191126
Tienda 10;2019-11-27;140;80;Tienda 10_20191127
Tienda 10;2019-11-28;74;26;Tienda 10_20191128
Tienda 10;2019-11-29;299;95;Tienda 10_20191129
Tienda 10;2019-11-30;128;56;Tienda 10_20191130
Tienda 10;2019-12-01;92;55;Tienda 10_20191201
Tienda 10;2019-12-02;32;19;Tienda 10_20191202
Tienda 10;2019-12-03;110;69;Tienda 10_20191203
Tienda 10;2019-12-04;160;69;Tienda 10_20191204
Tienda 10;2019-12-05;67;50;Tienda 10_20191205
Tienda 10;2019-12-06;181;39;Tienda 10_20191206
Tienda 10;2019-12-07;101;31;Tienda 10_20191207
Tienda 10;2019-12-08;170;77;Tienda 10_20191208
Tienda 10;2019-12-09;298;62;Tienda 10_20191209
Tienda 10;2019-12-10;130;54;Tienda 10_20191210
Tienda 10;2019-12-11;153;45;Tienda 10_20191211
Tienda 10;2019-12-12;177;68;Tienda 10_20191212
Tienda 10;2019-12-13;110;40;Tienda 10_20191213
Tienda 10;2019-12-14;198;85;Tienda 10_20191214
Tienda 10;2019-12-15;117;53;Tienda 10_20191215
Tienda 10;2019-12-16;116;47;Tienda 10_20191216
Tienda 10;2019-12-17;131;28;Tienda 10_20191217
Tienda 10;2019-12-18;85;40;Tienda 10_20191218
Tienda 10;2019-12-19;43;17;Tienda 10_20191219
Tienda 10;2019-12-20;99;31;Tienda 10_20191220
Tienda 10;2019-12-21;63;56;Tienda 10_20191221
Tienda 10;2019-12-22;215;50;Tienda 10_20191222
Tienda 10;2019-12-23;61;29;Tienda 10_20191223
Tienda 10;2019-12-24;104;61;Tienda 10_20191224
Tienda 10;2019-12-25;323;82;Tienda 10_20191225
Tienda 10;2019-12-26;243;99;Tienda 10_20191226
Tienda 10;2019-12-27;229;48;Tienda 10_20191227
Tienda 10;2019-12-28;46;46;Tienda 10_20191228
Tienda 10;2019-12-29;141;63;Tienda 10_20191229
Tienda 10;2019-12-30;66;59;Tienda 10_20191230
Tienda 10;2019-12-31;70;54;Tienda 10_20191231
