CLIENTE_ID;EDAD;SEXO;PROVINCIA_ID;RANGO_EDAD;KEY_POBLACION
Cliente 19153;41;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 19154;33;HOMBRE;27;30_34;HOMBRE_27_30_34
Cliente 19155;31;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 19156;49;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 19157;24;MUJER;15;20_24;MUJER_15_20_24
Cliente 19158;27;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 19159;33;MUJER;36;30_34;MUJER_36_30_34
Cliente 19160;41;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 19161;28;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 19162;42;MUJER;36;40_44;MUJER_36_40_44
Cliente 19163;40;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 19164;31;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 19165;20;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 19166;41;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 19167;28;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 19168;20;MUJER;36;20_24;MUJER_36_20_24
Cliente 19169;44;MUJER;15;40_44;MUJER_15_40_44
Cliente 19170;25;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 19171;29;HOMBRE;27;25_29;HOMBRE_27_25_29
Cliente 19172;41;MUJER;36;40_44;MUJER_36_40_44
Cliente 19173;27;HOMBRE;27;25_29;HOMBRE_27_25_29
Cliente 19174;53;HOMBRE;32;50_54;HOMBRE_32_50_54
Cliente 19175;30;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 19176;35;MUJER;36;35_39;MUJER_36_35_39
Cliente 19177;36;MUJER;15;35_39;MUJER_15_35_39
Cliente 19178;43;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 19179;41;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 19180;44;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 19181;33;HOMBRE;27;30_34;HOMBRE_27_30_34
Cliente 19182;47;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 19183;66;HOMBRE;36;65_69;HOMBRE_36_65_69
Cliente 19184;31;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 19185;38;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 19186;37;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 19187;53;HOMBRE;27;50_54;HOMBRE_27_50_54
Cliente 19188;36;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 19189;29;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 19190;33;MUJER;36;30_34;MUJER_36_30_34
Cliente 19191;31;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 19192;44;MUJER;32;40_44;MUJER_32_40_44
Cliente 19193;51;HOMBRE;32;50_54;HOMBRE_32_50_54
Cliente 19194;28;MUJER;15;25_29;MUJER_15_25_29
Cliente 19195;39;MUJER;36;35_39;MUJER_36_35_39
Cliente 19196;26;HOMBRE;32;25_29;HOMBRE_32_25_29
Cliente 19197;38;MUJER;27;35_39;MUJER_27_35_39
Cliente 19198;42;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 19199;33;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 19200;22;HOMBRE;32;20_24;HOMBRE_32_20_24
Cliente 19201;33;HOMBRE;27;30_34;HOMBRE_27_30_34
Cliente 19202;25;MUJER;15;25_29;MUJER_15_25_29
Cliente 19203;57;HOMBRE;15;55_59;HOMBRE_15_55_59
Cliente 19204;24;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 19205;52;MUJER;15;50_54;MUJER_15_50_54
Cliente 19206;21;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 19207;27;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 19208;26;HOMBRE;32;25_29;HOMBRE_32_25_29
Cliente 19209;26;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 19210;34;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 19211;40;HOMBRE;27;40_44;HOMBRE_27_40_44
Cliente 19212;25;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 19213;59;MUJER;36;55_59;MUJER_36_55_59
Cliente 19214;29;MUJER;32;25_29;MUJER_32_25_29
Cliente 19215;57;HOMBRE;15;55_59;HOMBRE_15_55_59
Cliente 19216;24;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 19217;45;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 19218;25;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 19219;44;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 19220;23;MUJER;36;20_24;MUJER_36_20_24
Cliente 19221;45;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 19222;40;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 19223;23;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 19224;45;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 19225;28;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 19226;33;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 19227;34;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 19228;39;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 19229;58;HOMBRE;36;55_59;HOMBRE_36_55_59
Cliente 19230;41;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 19231;51;MUJER;36;50_54;MUJER_36_50_54
Cliente 19232;38;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 19233;48;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 19234;43;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 19235;33;MUJER;36;30_34;MUJER_36_30_34
Cliente 19236;25;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 19237;31;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 19238;60;MUJER;36;60_64;MUJER_36_60_64
Cliente 19239;41;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 19240;26;MUJER;36;25_29;MUJER_36_25_29
Cliente 19241;44;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 19242;30;MUJER;15;30_34;MUJER_15_30_34
Cliente 19243;29;MUJER;36;25_29;MUJER_36_25_29
Cliente 19244;35;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 19245;33;HOMBRE;32;30_34;HOMBRE_32_30_34
Cliente 19246;33;MUJER;36;30_34;MUJER_36_30_34
Cliente 19247;55;HOMBRE;36;55_59;HOMBRE_36_55_59
Cliente 19248;19;HOMBRE;36;15_19;HOMBRE_36_15_19
Cliente 19249;54;HOMBRE;32;50_54;HOMBRE_32_50_54
Cliente 19250;33;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 19251;52;HOMBRE;36;50_54;HOMBRE_36_50_54
Cliente 19252;53;HOMBRE;15;50_54;HOMBRE_15_50_54
Cliente 19253;21;MUJER;36;20_24;MUJER_36_20_24
Cliente 19254;31;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 19255;38;MUJER;36;35_39;MUJER_36_35_39
Cliente 19256;54;HOMBRE;27;50_54;HOMBRE_27_50_54
Cliente 19257;39;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 19258;28;MUJER;32;25_29;MUJER_32_25_29
Cliente 19259;47;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 19260;23;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 19261;37;MUJER;36;35_39;MUJER_36_35_39
Cliente 19262;48;MUJER;36;45_49;MUJER_36_45_49
Cliente 19263;35;MUJER;15;35_39;MUJER_15_35_39
Cliente 19264;21;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 19265;29;HOMBRE;32;25_29;HOMBRE_32_25_29
Cliente 19266;43;MUJER;36;40_44;MUJER_36_40_44
Cliente 19267;35;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 19268;36;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 19269;42;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 19270;54;HOMBRE;36;50_54;HOMBRE_36_50_54
Cliente 19271;60;HOMBRE;36;60_64;HOMBRE_36_60_64
Cliente 19272;36;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 19273;29;MUJER;36;25_29;MUJER_36_25_29
Cliente 19274;25;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 19275;23;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 19276;24;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 19277;36;HOMBRE;27;35_39;HOMBRE_27_35_39
Cliente 19278;26;MUJER;36;25_29;MUJER_36_25_29
Cliente 19279;41;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 19280;31;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 19281;25;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 19282;18;MUJER;36;15_19;MUJER_36_15_19
Cliente 19283;24;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 19284;27;HOMBRE;32;25_29;HOMBRE_32_25_29
Cliente 19285;30;MUJER;36;30_34;MUJER_36_30_34
Cliente 19286;56;MUJER;15;55_59;MUJER_15_55_59
Cliente 19287;43;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 19288;22;MUJER;15;20_24;MUJER_15_20_24
Cliente 19289;58;HOMBRE;15;55_59;HOMBRE_15_55_59
Cliente 19290;39;MUJER;36;35_39;MUJER_36_35_39
Cliente 19291;52;HOMBRE;15;50_54;HOMBRE_15_50_54
Cliente 19292;36;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 19293;57;HOMBRE;15;55_59;HOMBRE_15_55_59
Cliente 19294;46;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 19295;53;MUJER;15;50_54;MUJER_15_50_54
Cliente 19296;34;MUJER;32;30_34;MUJER_32_30_34
Cliente 19297;51;HOMBRE;36;50_54;HOMBRE_36_50_54
Cliente 19298;18;MUJER;27;15_19;MUJER_27_15_19
Cliente 19299;32;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 19300;60;HOMBRE;36;60_64;HOMBRE_36_60_64
Cliente 19301;29;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 19302;47;MUJER;36;45_49;MUJER_36_45_49
Cliente 19303;27;MUJER;36;25_29;MUJER_36_25_29
Cliente 19304;34;HOMBRE;27;30_34;HOMBRE_27_30_34
Cliente 19305;28;HOMBRE;27;25_29;HOMBRE_27_25_29
Cliente 19306;40;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 19307;42;MUJER;27;40_44;MUJER_27_40_44
Cliente 19308;48;HOMBRE;27;45_49;HOMBRE_27_45_49
Cliente 19309;48;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 19310;49;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 19311;43;MUJER;36;40_44;MUJER_36_40_44
Cliente 19312;58;HOMBRE;36;55_59;HOMBRE_36_55_59
Cliente 19313;21;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 19314;45;MUJER;15;45_49;MUJER_15_45_49
Cliente 19315;40;MUJER;15;40_44;MUJER_15_40_44
Cliente 19316;28;MUJER;32;25_29;MUJER_32_25_29
Cliente 19317;59;HOMBRE;15;55_59;HOMBRE_15_55_59
Cliente 19318;60;HOMBRE;15;60_64;HOMBRE_15_60_64
Cliente 19319;57;HOMBRE;36;55_59;HOMBRE_36_55_59
Cliente 19320;47;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 19321;38;MUJER;36;35_39;MUJER_36_35_39
Cliente 19322;63;MUJER;36;60_64;MUJER_36_60_64
Cliente 19323;37;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 19324;25;HOMBRE;27;25_29;HOMBRE_27_25_29
Cliente 19325;29;MUJER;15;25_29;MUJER_15_25_29
Cliente 19326;25;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 19327;30;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 19328;22;HOMBRE;32;20_24;HOMBRE_32_20_24
Cliente 19329;18;HOMBRE;36;15_19;HOMBRE_36_15_19
Cliente 19330;34;MUJER;15;30_34;MUJER_15_30_34
Cliente 19331;26;MUJER;36;25_29;MUJER_36_25_29
Cliente 19332;40;MUJER;36;40_44;MUJER_36_40_44
Cliente 19333;42;MUJER;32;40_44;MUJER_32_40_44
Cliente 19334;43;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 19335;35;HOMBRE;27;35_39;HOMBRE_27_35_39
Cliente 19336;56;MUJER;36;55_59;MUJER_36_55_59
Cliente 19337;27;HOMBRE;27;25_29;HOMBRE_27_25_29
Cliente 19338;34;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 19339;39;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 19340;46;HOMBRE;27;45_49;HOMBRE_27_45_49
Cliente 19341;28;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 19342;47;MUJER;32;45_49;MUJER_32_45_49
Cliente 19343;35;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 19344;43;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 19345;28;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 19346;33;MUJER;15;30_34;MUJER_15_30_34
Cliente 19347;39;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 19348;34;MUJER;36;30_34;MUJER_36_30_34
Cliente 19349;31;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 19350;38;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 19351;44;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 19352;52;MUJER;32;50_54;MUJER_32_50_54
Cliente 19353;27;HOMBRE;27;25_29;HOMBRE_27_25_29
Cliente 19354;22;HOMBRE;27;20_24;HOMBRE_27_20_24
Cliente 19355;24;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 19356;31;MUJER;36;30_34;MUJER_36_30_34
Cliente 19357;42;MUJER;36;40_44;MUJER_36_40_44
Cliente 19358;27;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 19359;34;MUJER;36;30_34;MUJER_36_30_34
Cliente 19360;53;HOMBRE;36;50_54;HOMBRE_36_50_54
Cliente 19361;20;HOMBRE;32;20_24;HOMBRE_32_20_24
Cliente 19362;28;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 19363;20;HOMBRE;32;20_24;HOMBRE_32_20_24
Cliente 19364;25;MUJER;36;25_29;MUJER_36_25_29
Cliente 19365;25;MUJER;36;25_29;MUJER_36_25_29
Cliente 19366;23;MUJER;36;20_24;MUJER_36_20_24
Cliente 19367;37;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 19368;30;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 19369;26;MUJER;36;25_29;MUJER_36_25_29
Cliente 19370;64;HOMBRE;36;60_64;HOMBRE_36_60_64
Cliente 19371;57;HOMBRE;15;55_59;HOMBRE_15_55_59
Cliente 19372;18;HOMBRE;36;15_19;HOMBRE_36_15_19
Cliente 19373;29;MUJER;36;25_29;MUJER_36_25_29
Cliente 19374;22;HOMBRE;27;20_24;HOMBRE_27_20_24
Cliente 19375;31;MUJER;36;30_34;MUJER_36_30_34
Cliente 19376;45;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 19377;24;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 19378;37;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 19379;57;HOMBRE;15;55_59;HOMBRE_15_55_59
Cliente 19380;52;MUJER;36;50_54;MUJER_36_50_54
Cliente 19381;40;MUJER;27;40_44;MUJER_27_40_44
Cliente 19382;29;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 19383;59;HOMBRE;15;55_59;HOMBRE_15_55_59
Cliente 19384;30;MUJER;27;30_34;MUJER_27_30_34
Cliente 19385;50;HOMBRE;36;50_54;HOMBRE_36_50_54
Cliente 19386;54;HOMBRE;15;50_54;HOMBRE_15_50_54
Cliente 19387;56;HOMBRE;36;55_59;HOMBRE_36_55_59
Cliente 19388;49;HOMBRE;27;45_49;HOMBRE_27_45_49
Cliente 19389;23;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 19390;33;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 19391;31;MUJER;15;30_34;MUJER_15_30_34
Cliente 19392;25;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 19393;50;MUJER;15;50_54;MUJER_15_50_54
Cliente 19394;62;HOMBRE;15;60_64;HOMBRE_15_60_64
Cliente 19395;39;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 19396;21;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 19397;53;HOMBRE;15;50_54;HOMBRE_15_50_54
Cliente 19398;35;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 19399;46;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 19400;62;HOMBRE;36;60_64;HOMBRE_36_60_64
Cliente 19401;43;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 19402;40;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 19403;28;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 19404;34;HOMBRE;27;30_34;HOMBRE_27_30_34
Cliente 19405;28;MUJER;36;25_29;MUJER_36_25_29
Cliente 19406;21;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 19407;23;MUJER;36;20_24;MUJER_36_20_24
Cliente 19408;41;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 19409;38;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 19410;45;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 19411;30;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 19412;31;MUJER;27;30_34;MUJER_27_30_34
Cliente 19413;56;HOMBRE;32;55_59;HOMBRE_32_55_59
Cliente 19414;46;HOMBRE;27;45_49;HOMBRE_27_45_49
Cliente 19415;56;MUJER;15;55_59;MUJER_15_55_59
Cliente 19416;33;MUJER;36;30_34;MUJER_36_30_34
Cliente 19417;27;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 19418;59;HOMBRE;15;55_59;HOMBRE_15_55_59
Cliente 19419;26;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 19420;44;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 19421;40;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 19422;20;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 19423;29;MUJER;15;25_29;MUJER_15_25_29
Cliente 19424;30;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 19425;26;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 19426;39;HOMBRE;27;35_39;HOMBRE_27_35_39
Cliente 19427;44;MUJER;15;40_44;MUJER_15_40_44
Cliente 19428;26;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 19429;46;MUJER;36;45_49;MUJER_36_45_49
Cliente 19430;42;MUJER;15;40_44;MUJER_15_40_44
Cliente 19431;32;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 19432;32;MUJER;27;30_34;MUJER_27_30_34
Cliente 19433;25;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 19434;39;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 19435;41;MUJER;32;40_44;MUJER_32_40_44
Cliente 19436;27;HOMBRE;32;25_29;HOMBRE_32_25_29
Cliente 19437;43;MUJER;36;40_44;MUJER_36_40_44
Cliente 19438;51;HOMBRE;36;50_54;HOMBRE_36_50_54
Cliente 19439;39;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 19440;46;MUJER;36;45_49;MUJER_36_45_49
Cliente 19441;28;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 19442;45;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 19443;25;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 19444;27;MUJER;32;25_29;MUJER_32_25_29
Cliente 19445;29;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 19446;24;MUJER;36;20_24;MUJER_36_20_24
Cliente 19447;26;HOMBRE;27;25_29;HOMBRE_27_25_29
Cliente 19448;31;MUJER;15;30_34;MUJER_15_30_34
Cliente 19449;55;HOMBRE;15;55_59;HOMBRE_15_55_59
Cliente 19450;25;MUJER;36;25_29;MUJER_36_25_29
Cliente 19451;26;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 19452;46;MUJER;32;45_49;MUJER_32_45_49
Cliente 19453;27;MUJER;36;25_29;MUJER_36_25_29
Cliente 19454;67;MUJER;15;65_69;MUJER_15_65_69
Cliente 19455;62;HOMBRE;36;60_64;HOMBRE_36_60_64
Cliente 19456;54;HOMBRE;36;50_54;HOMBRE_36_50_54
Cliente 19457;56;MUJER;15;55_59;MUJER_15_55_59
Cliente 19458;37;MUJER;27;35_39;MUJER_27_35_39
Cliente 19459;27;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 19460;21;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 19461;27;MUJER;36;25_29;MUJER_36_25_29
Cliente 19462;29;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 19463;24;MUJER;32;20_24;MUJER_32_20_24
Cliente 19464;25;MUJER;36;25_29;MUJER_36_25_29
Cliente 19465;31;MUJER;36;30_34;MUJER_36_30_34
Cliente 19466;48;MUJER;15;45_49;MUJER_15_45_49
Cliente 19467;46;MUJER;32;45_49;MUJER_32_45_49
Cliente 19468;43;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 19469;29;MUJER;15;25_29;MUJER_15_25_29
Cliente 19470;48;MUJER;36;45_49;MUJER_36_45_49
Cliente 19471;38;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 19472;35;MUJER;36;35_39;MUJER_36_35_39
Cliente 19473;40;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 19474;29;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 19475;20;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 19476;25;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 19477;24;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 19478;25;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 19479;34;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 19480;26;MUJER;36;25_29;MUJER_36_25_29
Cliente 19481;27;MUJER;36;25_29;MUJER_36_25_29
Cliente 19482;35;MUJER;15;35_39;MUJER_15_35_39
Cliente 19483;44;MUJER;36;40_44;MUJER_36_40_44
Cliente 19484;48;MUJER;27;45_49;MUJER_27_45_49
Cliente 19485;41;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 19486;31;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 19487;28;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 19488;51;MUJER;15;50_54;MUJER_15_50_54
Cliente 19489;37;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 19490;25;MUJER;15;25_29;MUJER_15_25_29
Cliente 19491;50;HOMBRE;36;50_54;HOMBRE_36_50_54
Cliente 19492;26;MUJER;36;25_29;MUJER_36_25_29
Cliente 19493;36;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 19494;62;MUJER;15;60_64;MUJER_15_60_64
Cliente 19495;36;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 19496;34;HOMBRE;32;30_34;HOMBRE_32_30_34
Cliente 19497;26;MUJER;15;25_29;MUJER_15_25_29
Cliente 19498;39;MUJER;32;35_39;MUJER_32_35_39
Cliente 19499;45;HOMBRE;27;45_49;HOMBRE_27_45_49
Cliente 19500;31;HOMBRE;27;30_34;HOMBRE_27_30_34
Cliente 19501;36;MUJER;27;35_39;MUJER_27_35_39
Cliente 19502;32;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 19503;55;MUJER;36;55_59;MUJER_36_55_59
Cliente 19504;33;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 19505;41;MUJER;15;40_44;MUJER_15_40_44
Cliente 19506;54;HOMBRE;36;50_54;HOMBRE_36_50_54
Cliente 19507;58;HOMBRE;36;55_59;HOMBRE_36_55_59
Cliente 19508;33;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 19509;49;MUJER;15;45_49;MUJER_15_45_49
Cliente 19510;42;HOMBRE;27;40_44;HOMBRE_27_40_44
Cliente 19511;41;MUJER;15;40_44;MUJER_15_40_44
Cliente 19512;43;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 19513;26;MUJER;36;25_29;MUJER_36_25_29
Cliente 19514;50;HOMBRE;15;50_54;HOMBRE_15_50_54
Cliente 19515;25;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 19516;23;MUJER;36;20_24;MUJER_36_20_24
Cliente 19517;29;MUJER;36;25_29;MUJER_36_25_29
Cliente 19518;34;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 19519;63;HOMBRE;36;60_64;HOMBRE_36_60_64
Cliente 19520;49;MUJER;36;45_49;MUJER_36_45_49
Cliente 19521;38;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 19522;21;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 19523;35;HOMBRE;27;35_39;HOMBRE_27_35_39
Cliente 19524;41;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 19525;54;HOMBRE;27;50_54;HOMBRE_27_50_54
Cliente 19526;53;HOMBRE;36;50_54;HOMBRE_36_50_54
Cliente 19527;25;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 19528;34;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 19529;25;MUJER;15;25_29;MUJER_15_25_29
Cliente 19530;37;MUJER;36;35_39;MUJER_36_35_39
Cliente 19531;23;MUJER;15;20_24;MUJER_15_20_24
Cliente 19532;32;HOMBRE;32;30_34;HOMBRE_32_30_34
Cliente 19533;61;HOMBRE;32;60_64;HOMBRE_32_60_64
Cliente 19534;56;MUJER;15;55_59;MUJER_15_55_59
Cliente 19535;35;MUJER;15;35_39;MUJER_15_35_39
Cliente 19536;23;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 19537;57;HOMBRE;27;55_59;HOMBRE_27_55_59
Cliente 19538;30;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 19539;24;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 19540;43;MUJER;36;40_44;MUJER_36_40_44
Cliente 19541;38;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 19542;31;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 19543;31;MUJER;15;30_34;MUJER_15_30_34
Cliente 19544;31;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 19545;23;MUJER;36;20_24;MUJER_36_20_24
Cliente 19546;20;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 19547;26;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 19548;36;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 19549;43;MUJER;15;40_44;MUJER_15_40_44
Cliente 19550;43;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 19551;26;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 19552;36;MUJER;15;35_39;MUJER_15_35_39
Cliente 19553;19;MUJER;27;15_19;MUJER_27_15_19
Cliente 19554;25;MUJER;27;25_29;MUJER_27_25_29
